closes,dates,volumes
8751.247736985699,2020-02-29 09:05:16.060,40139920676.51745
8685.34402418646,2020-02-29 10:09:13.656,38831554678.0654
8638.352761881872,2020-02-29 11:04:28.495,38026238344.15797
8707.203579081686,2020-02-29 12:01:09.324,38389691188.78808
8668.287615962101,2020-02-29 13:09:02.735,37272289474.49544
8648.72054764479,2020-02-29 14:05:19.226,36264055934.95963
8624.739038929762,2020-02-29 15:04:17.185,35983862684.921074
8666.382658975403,2020-02-29 16:04:52.507,36182839311.31819
8616.987693272658,2020-02-29 17:04:46.286,35747499456.347885
8650.736325407057,2020-02-29 18:09:10.269,34796360876.70345
8671.012666754914,2020-02-29 19:04:34.410,34339211045.88042
8675.419562357863,2020-02-29 20:04:40.900,34525235063.38162
8657.660756585454,2020-02-29 21:04:48.786,33996005428.14189
8641.31384047658,2020-02-29 22:05:13.974,34064252363.037697
8647.725433954854,2020-02-29 23:04:19.133,33632843982.63528
8552.989118581636,2020-03-01 00:05:05.417,33291626663.006737
8565.211213787527,2020-03-01 01:04:27.735,33762637260.982944
8629.36023953762,2020-03-01 02:04:01.840,34402303668.92648
8641.340147724211,2020-03-01 03:04:18.296,34664498305.44664
8635.249343525338,2020-03-01 04:02:28.336,34501934222.69668
8602.45539050896,2020-03-01 05:03:09.362,34451939289.89206
8596.007433546501,2020-03-01 06:04:22.951,34526321160.69601
8570.778089054691,2020-03-01 07:04:20.364,34254427584.288548
8546.18662962106,2020-03-01 08:04:20.154,34329436007.170567
8534.94102740143,2020-03-01 09:04:33.552,34238049524.73835
8552.135752746997,2020-03-01 10:04:09.307,34422873064.5307
8592.535648394294,2020-03-01 11:02:23.262,34356458791.391808
8655.025390324385,2020-03-01 12:03:55.119,34458963555.75896
8589.246449703103,2020-03-01 13:05:05.310,34527581166.45576
8626.719739714676,2020-03-01 14:04:50.862,34795268747.15309
8567.891542965834,2020-03-01 15:04:15.338,34073705002.30312
8565.904413160411,2020-03-01 16:04:42.559,33796526126.614975
8501.717255260071,2020-03-01 17:04:46.304,33674856104.83093
8520.769413358112,2020-03-01 18:04:59.750,33711106493.832813
8481.173036584176,2020-03-01 19:04:39.540,33458609304.15215
8560.699761182723,2020-03-01 20:04:19.964,34100837213.699005
8505.298872854819,2020-03-01 21:04:17.738,33830136728.372543
8536.957975274532,2020-03-01 22:05:51.096,34129155373.336983
8555.894197052818,2020-03-01 23:04:53.803,34414225720.38977
8567.802248679225,2020-03-02 00:00:39.081,34310775733.322155
8566.909067590474,2020-03-02 01:03:59.960,34284341567.831493
8579.001709020553,2020-03-02 02:04:37.234,34163276971.67052
8653.043160386023,2020-03-02 03:05:21.818,34604557249.13766
8622.625918716323,2020-03-02 04:04:13.518,34604539786.26737
8649.192588572236,2020-03-02 05:08:46.595,34827120217.86604
8655.587977059498,2020-03-02 06:04:22.244,35082897775.28591
8643.869325720683,2020-03-02 07:05:45.385,35371542813.03895
8634.157103052148,2020-03-02 08:02:53.606,35184005464.93116
8663.491359494254,2020-03-02 09:04:02.610,35823676946.013084
8701.544122642119,2020-03-02 10:03:51.085,37955807284.47283
8729.484855101957,2020-03-02 11:04:10.664,40134235486.279686
8743.131872488506,2020-03-02 12:05:18.050,41655036035.077225
8757.175104471318,2020-03-02 13:04:07.493,42668001401.58114
8819.552571477396,2020-03-02 14:03:58.191,44691033693.07085
8830.560852683475,2020-03-02 15:04:39.186,46904800009.48389
8830.960193621333,2020-03-02 16:08:33.642,48869762019.075615
8857.101333199756,2020-03-02 17:07:46.397,50546052856.674126
8852.546029276853,2020-03-02 18:02:26.262,52053349237.38469
8852.98594620644,2020-03-02 19:04:33.777,53131860161.69325
8885.496466572715,2020-03-02 20:04:05.048,53683676494.15486
8877.33361434781,2020-03-02 21:04:47.595,55481171035.202225
8940.858897053618,2020-03-02 22:07:40.099,56639799080.73899
8933.25251478547,2020-03-02 23:04:28.331,57822053130.69772
8905.876104262194,2020-03-03 00:04:04.948,59776629742.57125
8860.26759002971,2020-03-03 01:02:20.978,59920808545.60535
8837.698666369268,2020-03-03 02:04:59.361,61868685461.762146
8869.177831487847,2020-03-03 03:07:51.405,62546756630.05382
8878.456840641169,2020-03-03 04:04:47.582,63916949980.71168
8838.823100703316,2020-03-03 05:07:55.830,64807609291.94932
8849.607662751452,2020-03-03 06:09:08.312,66900313134.69037
8818.582699413953,2020-03-03 07:04:31.435,67612350826.526024
8772.462847675737,2020-03-03 08:04:30.034,68724306794.19588
8784.118039217206,2020-03-03 09:05:30.315,69656144986.5548
8823.191437781128,2020-03-03 10:07:21.871,69471761007.57158
8837.92731162635,2020-03-03 11:02:44.324,69439787266.13591
8864.058162672172,2020-03-03 12:09:25.427,69191844276.8725
8757.84223058916,2020-03-03 13:04:19.723,68229092038.71352
8802.922804021371,2020-03-03 14:02:26.448,68167378697.260506
8738.355393493997,2020-03-03 15:05:15.708,67471686281.14331
8757.205017161428,2020-03-03 16:07:22.210,67881032993.17229
8706.064196088384,2020-03-03 17:08:55.971,68159478073.48401
8738.834825856582,2020-03-03 18:04:21.609,67960471018.24515
8711.345593374403,2020-03-03 19:04:34.424,68072673081.707146
8737.846033934666,2020-03-03 20:03:08.952,68194636277.683624
8721.684701841328,2020-03-03 21:04:07.061,68174854497.05632
8746.038005070093,2020-03-03 22:02:27.553,68277496276.79579
8769.850667351433,2020-03-03 23:04:59.229,68088403948.578094
8756.718576742549,2020-03-04 00:02:16.621,68336042797.3885
8785.026016819287,2020-03-04 01:02:21.276,68025726920.86674
8803.863095231187,2020-03-04 02:07:13.742,68329465395.718185
8804.029163837866,2020-03-04 03:03:03.407,68464082465.69879
8797.860274099787,2020-03-04 04:04:37.167,68147110393.23453
8833.534015956753,2020-03-04 05:04:47.233,68168432329.51497
8820.233116114505,2020-03-04 06:04:35.502,66741197468.38235
8789.961703370964,2020-03-04 07:04:29.318,65219732460.44391
8827.050405394892,2020-03-04 08:05:50.310,63891183419.2378
8826.580449676254,2020-03-04 09:05:13.293,62368607215.92303
8788.363454355296,2020-03-04 10:04:11.719,61006737346.81961
8738.545877265848,2020-03-04 13:03:17.508,51999669948.71413
8769.488116552686,2020-03-04 14:04:29.446,50745750763.915085
8717.732171662852,2020-03-04 15:03:01.928,48862341910.724495
8729.40393088,2020-03-04 16:07:20.336,47353230298.7352
8729.944360603173,2020-03-04 17:07:49.640,46304100490.81272
8745.146834509926,2020-03-04 18:04:54.300,46982925987.94603
8738.424999448373,2020-03-04 19:05:21.814,45235541675.13205
8753.030870636365,2020-03-04 20:04:56.329,44393431205.63702
8715.90755182633,2020-03-04 21:02:26.521,42934353544.88187
8730.388907049992,2020-03-04 22:00:23.646,41559281541.33237
8748.570648562187,2020-03-04 23:04:30.750,40218933066.010826
8766.141257840443,2020-03-05 00:07:43.903,38775426854.95126
8871.994074754493,2020-03-05 01:05:12.235,38490805484.45409
8867.88334098149,2020-03-05 02:04:26.688,37345690954.931465
8929.883237988879,2020-03-05 03:07:36.300,36986766078.40942
8904.260931791436,2020-03-05 05:40:36.067,36397734075.35205
9066.806365563596,2020-03-05 10:59:58.221,38629415155.030106
9077.500336859202,2020-03-05 11:34:21.498,38901666789.367134
9097.178189695233,2020-03-05 12:05:09.815,38930005820.672195
9084.544958506476,2020-03-05 13:04:12.073,38795578916.58305
9080.133794884896,2020-03-05 14:03:55.326,36715121531.64369
9030.40670323884,2020-03-05 15:07:24.489,38523718182.75063
9068.705792608334,2020-03-05 16:02:23.180,37035117074.6943
9076.135016010585,2020-03-05 17:04:32.852,38092551959.49583
9109.99343164967,2020-03-05 18:05:00.789,37352465443.67387
9109.550091876214,2020-03-05 19:04:23.556,36378392563.21292
9136.047829202544,2020-03-05 20:05:39.601,37441733062.484116
9094.75309809887,2020-03-05 21:07:46.821,38482634228.23016
9112.62049853253,2020-03-05 22:07:56.276,36651177649.82595
9093.171638306527,2020-03-05 23:03:01.701,37134489383.440216
9047.879479543912,2020-03-06 00:05:32.326,38181500758.38516
9017.480112578114,2020-03-06 01:02:26.606,38076275261.10835
9014.088305333189,2020-03-06 02:04:07.656,37417290815.62103
9061.498824188706,2020-03-06 03:02:49.073,38905079617.402855
9041.781770825053,2020-03-06 04:09:03.464,39581530278.27699
9053.910715364736,2020-03-06 05:03:07.145,39494780842.25581
9106.506645335015,2020-03-06 06:07:58.895,40260443717.81052
9103.017223706795,2020-03-06 07:05:42.534,40398381376.62038
9105.160005833352,2020-03-06 08:01:19.419,40789628671.35052
9106.506642452938,2020-03-06 09:00:49.527,40960362015.33992
9126.670468484195,2020-03-06 10:02:44.470,40487711778.65903
9148.426289491077,2020-03-06 11:04:44.596,40483524128.95923
9148.951550799655,2020-03-06 12:04:34.282,40329312557.3408
9110.564263602513,2020-03-06 13:04:31.985,40620177344.77037
9082.280849641991,2020-03-06 14:04:56.699,40664431115.68044
9071.55703893671,2020-03-06 15:05:26.106,41182092823.364944
9038.041070256191,2020-03-06 16:03:11.543,41176086977.44871
9059.377181563554,2020-03-06 17:03:24.481,41870364971.26361
9078.283632278653,2020-03-06 18:07:31.638,41843163152.06848
9087.480932036158,2020-03-06 19:05:07.360,41484971465.69977
9102.470864760624,2020-03-06 20:02:56.628,41426787311.45897
9095.95104650197,2020-03-06 21:04:39.636,41324723775.536194
9114.231085475887,2020-03-06 22:04:48.505,41471028286.616035
9117.145708695198,2020-03-06 23:05:10.935,41440908031.197075
9135.84506603321,2020-03-07 00:04:48.665,41388087588.44269
9132.21627406241,2020-03-07 01:04:53.330,40529646013.97178
9092.787859223467,2020-03-07 02:05:27.387,39679743355.228546
9096.663379978707,2020-03-07 03:05:02.765,39008726032.79077
9093.283302156013,2020-03-07 04:07:37.256,39033055726.77105
9085.079995745871,2020-03-07 05:02:15.704,38934664161.30265
9087.079802286642,2020-03-07 06:05:55.642,38601859146.32289
9083.79985995438,2020-03-07 07:02:11.860,38331195017.63025
9090.256925559757,2020-03-07 08:03:02.539,37931682278.47205
9113.735457390596,2020-03-07 09:09:21.817,37445607735.61703
9113.563122133846,2020-03-07 10:04:41.539,35092636012.9021
9098.222715044052,2020-03-07 11:05:35.845,37627637231.01532
9105.754509154332,2020-03-07 12:09:21.354,37053486601.95597
9099.043330008113,2020-03-07 13:07:25.564,36721589601.15823
9098.048945228447,2020-03-07 14:04:29.615,36390474435.09877
9107.138510865689,2020-03-07 15:04:44.220,35795584428.38115
9124.566251385553,2020-03-07 16:05:07.451,35577718696.14596
9075.40299627598,2020-03-07 17:04:26.676,35561502610.03582
8928.502859783212,2020-03-07 18:05:05.749,36170557160.80704
8891.170095518057,2020-03-07 19:05:40.290,36790413695.73155
8913.787586343064,2020-03-07 20:07:42.430,36958309646.37914
8894.483695413326,2020-03-07 21:05:06.143,36024621211.31373
8887.505978608142,2020-03-07 22:05:30.817,36018493299.68096
8926.815996650135,2020-03-07 23:04:34.502,34856710154.64586
8902.20195010789,2020-03-08 00:03:59.553,36764763103.12236
8808.067486852,2020-03-08 01:03:13.158,37189744336.62672
8770.171664939704,2020-03-08 02:04:10.316,36003140621.602585
8737.723093195362,2020-03-08 03:05:32.757,37137902588.817535
8757.006437059545,2020-03-08 04:02:53.827,36534373171.619965
8758.504371474406,2020-03-08 05:03:02.372,37448069410.96191
8740.33580928117,2020-03-08 06:03:05.150,36230421865.64562
8740.103186135719,2020-03-08 07:04:04.442,36524108110.605644
8752.511296698161,2020-03-08 08:05:22.955,36442336138.10071
8736.794849168968,2020-03-08 09:04:36.086,36303853265.776955
8744.721013550445,2020-03-08 10:02:47.204,37133259289.60837
8755.60253606149,2020-03-08 11:02:50.686,36533810783.51272
8761.535759455106,2020-03-08 12:04:54.421,36391757067.73441
8695.31330302548,2020-03-08 13:03:04.578,37020206612.766014
8689.348754962135,2020-03-08 14:02:51.960,37569178403.85732
8611.711647380092,2020-03-08 15:02:56.391,37763481029.973526
8395.577859908652,2020-03-08 16:05:33.211,37825587798.13551
8348.131798709413,2020-03-08 17:02:52.401,39937318042.386536
8350.322705342767,2020-03-08 18:05:39.270,39936518057.698685
8302.136339587507,2020-03-08 19:04:16.049,37754774506.27461
8323.456668342704,2020-03-08 20:02:50.200,39816496572.52866
8292.962991056605,2020-03-08 21:05:34.132,38148190732.59512
8224.685956688058,2020-03-08 22:04:09.782,39642251969.64609
8223.540581351484,2020-03-08 23:02:43.835,40090631951.80129
8050.8734537828595,2020-03-09 00:07:34.315,39519896235.72351
8091.591325625048,2020-03-09 01:00:30.893,39160784564.71421
8130.489503353782,2020-03-09 02:04:54.833,40737265734.265724
8052.788082274399,2020-03-09 03:04:45.448,40717471596.864044
8077.278462425958,2020-03-09 04:04:08.956,40496682983.2896
7876.5150728375875,2020-03-09 05:03:11.272,41933869628.35031
7938.243813788016,2020-03-09 06:04:04.283,45586203884.76057
7933.130680876904,2020-03-09 07:07:18.615,46740908073.00214
7962.391785250537,2020-03-09 08:05:14.732,47192174402.51785
7993.021738897303,2020-03-09 09:05:45.510,46447840224.758484
7954.0185168756125,2020-03-09 10:07:32.281,48434207711.58105
7924.425127181562,2020-03-09 11:04:31.468,46935012523.41767
7799.713332006056,2020-03-09 12:02:25.559,47197225146.83776
7875.94900461165,2020-03-09 13:04:11.115,48576131403.11498
7865.85159270242,2020-03-09 14:04:48.486,50542026385.244995
7775.698716935518,2020-03-09 15:07:27.496,50586117826.333176
7764.977741050046,2020-03-09 16:08:05.173,50199317801.226326
7824.077855655615,2020-03-09 17:04:08.030,49620329308.479454
7752.36411813601,2020-03-09 18:05:33.355,46728102113.96433
7784.576754104243,2020-03-09 19:05:54.255,48562242343.66847
7867.841919835449,2020-03-09 20:05:57.427,48964248505.117836
7879.667958032346,2020-03-09 21:04:51.133,49359987753.71216
7852.816748016429,2020-03-09 22:04:02.312,48976364045.55248
7901.347501175171,2020-03-09 23:04:29.385,49021821608.49169
7921.33200691072,2020-03-10 00:04:22.872,45678665163.11017
7947.413618573677,2020-03-10 01:04:25.656,45645218172.222084
7911.46498570944,2020-03-10 02:04:29.764,47418340889.72984
7883.5899195204265,2020-03-10 03:06:11.608,46540680933.15925
7921.683313899473,2020-03-10 04:09:51.187,46660415616.35739
7936.869864761385,2020-03-10 05:04:28.699,45262783701.06784
7945.734517981086,2020-03-10 06:05:37.820,43730329107.795006
7930.62572675018,2020-03-10 07:04:02.734,42886091843.09087
7911.366280536456,2020-03-10 08:03:05.880,42200561000.78509
7913.303523653886,2020-03-10 09:04:09.862,41870559098.59697
7892.1022432607,2020-03-10 10:02:30.557,41556702233.66097
8031.046218331305,2020-03-10 11:05:23.248,43250107545.4273
8053.453224957507,2020-03-10 12:04:30.056,43267501931.072914
8138.888446374801,2020-03-10 13:05:26.529,43262438539.20972
8098.81226160107,2020-03-10 14:04:11.239,42757253907.157074
8044.4760539186955,2020-03-10 15:09:07.650,41770498197.85018
7802.238907420067,2020-03-10 16:04:59.384,40340691803.44045
7848.222939889316,2020-03-10 17:04:31.662,40156124358.11754
7870.917152772508,2020-03-10 18:05:29.484,40534855371.92086
7873.775312115806,2020-03-10 19:02:36.598,40652186891.40568
7963.52391534872,2020-03-10 20:07:11.781,41392307661.25232
7994.230633038586,2020-03-10 21:03:18.803,41427322063.85803
7965.239787016481,2020-03-10 22:04:32.983,41396890582.01744
7959.2264141797605,2020-03-10 23:02:39.946,41273669003.16662
7905.672015009207,2020-03-11 00:05:33.814,41570847314.99158
7941.537547293605,2020-03-11 01:04:00.224,41552622769.11883
7939.834679996179,2020-03-11 02:03:12.251,41189577209.57208
7897.802778539842,2020-03-11 03:02:45.913,40929015338.148094
7929.611046652158,2020-03-11 04:04:44.616,40780216228.41963
7921.212114945568,2020-03-11 05:04:20.804,40291187303.22597
7846.506265105494,2020-03-11 06:04:35.014,40254480916.15084
7850.658229293367,2020-03-11 07:02:21.065,40178680096.49012
7873.631531510216,2020-03-11 08:02:49.890,40025819444.05745
7839.207330185193,2020-03-11 09:07:50.391,40754363004.684555
7829.078555029743,2020-03-11 10:05:30.724,40653727151.280136
7865.092252323202,2020-03-11 11:03:01.952,40398172245.260284
7835.933265048974,2020-03-11 12:00:34.908,39463431399.39939
7871.230604145918,2020-03-11 13:07:14.253,39390674454.99602
7856.247112360223,2020-03-11 14:07:21.128,37526692843.448494
7819.0175588007305,2020-03-11 15:08:00.489,38479812951.01985
7775.164756188671,2020-03-11 16:04:54.915,37231507781.19978
7778.133171164004,2020-03-11 17:04:05.518,36584123444.84932
7682.526232046611,2020-03-11 18:02:46.053,36151888929.46994
7827.683041975249,2020-03-11 19:07:41.047,38053888332.36068
7832.168811462941,2020-03-11 20:04:17.917,38476188420.24095
7863.928741314056,2020-03-11 21:07:39.541,38425273008.692726
7849.02406635806,2020-03-11 22:04:21.891,38406016431.22894
7956.733835715206,2020-03-11 23:03:11.721,39009665987.60667
7939.24238984196,2020-03-12 00:05:37.555,38691333223.45523
7908.882277244417,2020-03-12 01:04:40.538,38478693962.03787
7736.1272198846,2020-03-12 02:09:03.224,37919805727.753105
7662.3710744767495,2020-03-12 03:09:14.799,38701082461.318695
7667.96673486663,2020-03-12 04:09:21.822,38940680551.95672
7615.85528674159,2020-03-12 05:09:15.710,39341581592.078156
7651.024160323574,2020-03-12 06:09:20.454,38925996427.895676
7508.658892633273,2020-03-12 07:08:58.845,39546380579.74467
7402.743255351389,2020-03-12 08:09:13.113,37178502698.16524
7419.60452825095,2020-03-12 09:09:04.784,41260877067.2651
7368.790091706128,2020-03-12 10:09:34.413,39250612832.17678
6536.953949660404,2020-03-12 11:09:00.971,40110115723.40593
6144.756908990129,2020-03-12 12:09:46.151,41950389464.892136
6188.118319567268,2020-03-12 13:09:39.369,45845536911.10904
6024.638312484096,2020-03-12 14:09:41.030,47170009860.69869
6203.816581676148,2020-03-12 15:09:48.620,50721612344.23215
6124.034249524516,2020-03-12 16:04:20.383,48734439312.009796
6136.414231744155,2020-03-12 17:04:19.969,51754452583.7286
6206.673855629911,2020-03-12 18:08:57.940,52889617698.08548
6168.008868860342,2020-03-12 19:02:59.083,52171176843.46945
6087.757406643118,2020-03-12 20:04:10.707,49448243969.33417
5836.266509166428,2020-03-12 21:02:56.609,50788694266.70426
5882.179229266491,2020-03-12 22:04:02.090,52557386251.46297
5962.643444394527,2020-03-12 23:07:17.728,54102719141.458984
5154.338866193685,2020-03-13 00:05:29.357,50376596743.18987
5001.449867044637,2020-03-13 01:07:31.105,52321614026.27245
4685.409796002376,2020-03-13 02:09:36.096,50616132354.08627
5307.220541855973,2020-03-13 03:09:39.919,60955931906.3209
5382.342710923869,2020-03-13 04:09:19.152,65503703649.889465
4914.721860061853,2020-03-13 05:04:32.404,58569658698.68626
5027.225774315244,2020-03-13 06:03:58.457,59070407677.09436
5391.346368562889,2020-03-13 07:05:18.206,70620273326.39551
5671.5456025902,2020-03-13 08:04:22.749,74509927966.84785
5311.97945451216,2020-03-13 09:09:20.173,67993841044.02599
5838.575710800006,2020-03-13 10:07:50.622,79912549709.91785
5695.503311123822,2020-03-13 11:09:20.416,76825688651.74252
5561.228291939664,2020-03-13 12:04:45.233,72960553721.39523
5591.6127194207465,2020-03-13 13:05:27.723,72082773226.9887
5666.864523238146,2020-03-13 14:09:14.744,72564390461.71283
5419.342807562446,2020-03-13 15:05:35.995,69405114173.97644
5316.625352227328,2020-03-13 16:06:04.450,70030331861.18759
5259.166911818129,2020-03-13 17:04:56.713,70408019010.6902
5283.350478119517,2020-03-13 18:05:06.499,71011631288.72186
5142.617793162079,2020-03-13 19:04:28.760,70338894682.17905
5486.329019087682,2020-03-13 20:05:07.060,75869063842.75919
5402.667195922173,2020-03-13 21:04:21.507,75210775661.70966
5510.376604631647,2020-03-13 22:05:39.865,76608120150.75633
5640.203758559115,2020-03-13 23:04:34.425,77925530838.8748
5542.819542373153,2020-03-14 00:02:24.391,74329688818.10397
5482.938557089383,2020-03-14 01:09:04.532,66681144443.25303
5467.110684637554,2020-03-14 02:04:29.004,68858832318.21385
5520.0738473908295,2020-03-14 03:04:38.553,65325093284.51361
5552.641553164302,2020-03-14 04:09:22.409,62923844148.33514
5529.689810936133,2020-03-14 05:06:46.301,57331881447.028366
5433.977531325183,2020-03-14 06:07:34.038,58255039405.33056
5456.159306855553,2020-03-14 07:04:18.912,57357047797.76495
5441.769358193988,2020-03-14 08:04:20.443,55716503632.11803
5405.1977497517755,2020-03-14 09:04:35.519,54203810798.64569
5295.232684445062,2020-03-14 10:06:02.022,51908495430.35208
5392.781842565715,2020-03-14 11:02:31.764,51695725601.56027
5478.298253956931,2020-03-14 12:04:41.060,51201099419.25427
5394.201609510124,2020-03-14 13:04:26.655,49356544352.737946
5348.346013454051,2020-03-14 14:07:40.708,47285359656.43822
5383.935476010699,2020-03-14 15:05:04.792,46658021720.60056
5359.873691046017,2020-03-14 16:04:02.762,44350918291.21541
5404.285912303969,2020-03-14 17:05:07.883,42499432316.436905
5413.718660112632,2020-03-14 18:07:20.423,41976012009.74216
5451.360709126689,2020-03-14 19:00:26.985,41101488059.9877
5437.060052933982,2020-03-14 20:00:20.035,39395005759.7681
5353.494040631625,2020-03-14 21:05:02.744,37557616101.00614
5343.1846798019,2020-03-14 22:04:03.296,37389529120.65435
5341.4896088196665,2020-03-14 23:05:29.828,37119758413.56635
5205.290907707675,2020-03-15 00:09:27.139,36326489327.64812
5241.500072538256,2020-03-15 01:04:11.666,36366702571.849594
5200.259298460587,2020-03-15 02:05:05.295,35717831126.084785
5190.674367943572,2020-03-15 03:05:10.280,33598147980.821293
5222.626201735751,2020-03-15 04:04:33.452,35046913815.983376
5282.97104520514,2020-03-15 05:05:02.473,34986061377.02028
5280.288473766948,2020-03-15 06:07:55.055,34429986521.3133
5306.71421865991,2020-03-15 07:04:36.381,34109298356.0779
5293.973505720881,2020-03-15 08:03:48.958,33744319131.70161
5248.444640690791,2020-03-15 09:03:59.290,32327437011.343742
5265.763514106453,2020-03-15 10:04:24.888,31813992324.13144
5449.296098263796,2020-03-15 11:04:29.321,32786890341.33311
5427.905300220323,2020-03-15 12:04:33.090,32367488382.694683
5321.355344006285,2020-03-15 13:07:35.271,32519238613.02408
5334.311217151187,2020-03-15 14:02:52.308,32164953734.329433
5303.019710125015,2020-03-15 15:04:54.905,30311801827.480118
5320.4649363240715,2020-03-15 16:04:57.438,31679196836.006184
5300.048973108288,2020-03-15 17:07:31.508,30908939847.570972
5335.55268232432,2020-03-15 18:04:38.875,31165962128.80142
5328.034792444222,2020-03-15 19:04:29.629,30274790327.42317
5361.841437291711,2020-03-15 20:04:41.578,29902507349.591007
5225.368550992266,2020-03-15 21:05:00.970,30120980229.101086
5842.929020757088,2020-03-15 22:04:52.151,34842974357.037834
5372.471877622483,2020-03-15 23:02:50.368,34873774775.020195
5354.897643269907,2020-03-16 00:09:03.487,34762961561.912415
5279.632266863093,2020-03-16 01:04:17.260,34708584409.00556
5305.260365990999,2020-03-16 02:08:55.910,34821455544.95493
5322.6774528878595,2020-03-16 03:08:50.499,35011200615.86582
5283.330174798752,2020-03-16 05:04:47.101,34796511763.76971
5206.007374531466,2020-03-16 06:04:41.618,34519885914.48417
5098.412992988891,2020-03-16 07:09:38.968,35422206492.00657
4904.23225938468,2020-03-16 08:05:19.137,35189658126.48488
4969.541923072508,2020-03-16 09:02:35.590,36805365118.6944
4902.321244012305,2020-03-16 10:09:15.235,37186754669.7269
4732.578800562411,2020-03-16 11:02:51.958,37376856206.15631
4714.527593623103,2020-03-16 12:04:54.477,37833790627.99832
4900.366581455279,2020-03-16 13:02:25.653,39868023013.80857
4821.808569669471,2020-03-16 14:04:38.443,40754263541.72111
4969.456266052002,2020-03-16 15:03:08.578,43874683153.242355
5143.771056493514,2020-03-16 16:02:45.532,46173521905.48778
5034.137732833967,2020-03-16 17:04:55.764,45993892401.78646
5095.719709215529,2020-03-16 18:05:34.191,47107752479.865105
5142.433140530779,2020-03-16 19:04:40.040,47870169133.25454
4958.397547606049,2020-03-16 20:04:36.845,47079725074.15311
4928.351203490193,2020-03-16 21:04:55.948,47261816033.3976
5033.46474278333,2020-03-16 22:09:20.406,44756625740.94993
4976.197963224699,2020-03-16 23:05:14.433,42464472688.46124
5054.115037104865,2020-03-17 00:06:03.609,44191570772.43495
5060.433736740957,2020-03-17 01:02:14.970,43750877171.940994
5212.2347947690505,2020-03-17 02:09:03.690,46227338761.31155
5293.721090524189,2020-03-17 03:04:23.265,46541215028.83131
5319.007184245775,2020-03-17 04:08:53.874,45068741431.063614
5257.637432459744,2020-03-17 05:03:57.881,46629418581.1106
5282.225443986493,2020-03-17 06:02:33.098,47798132964.63072
5267.704466356283,2020-03-17 07:03:41.038,45576855085.697296
5331.799508493879,2020-03-17 08:02:45.546,46342358208.72517
5241.120190580253,2020-03-17 09:04:15.283,45313042383.49556
5234.1605732555245,2020-03-17 10:03:08.843,44809744908.00357
5243.534173955097,2020-03-17 11:04:34.846,42804272407.79216
5280.337462588974,2020-03-17 12:03:14.863,42227541612.72366
5189.8900555695045,2020-03-17 13:07:24.329,40670775115.113396
5098.497200832287,2020-03-17 14:07:49.770,39185083907.464676
5219.815269492846,2020-03-17 15:04:14.917,39307614630.55836
5318.198919160066,2020-03-17 16:05:50.768,39394085102.514465
5344.361078540814,2020-03-17 17:02:49.941,37152612364.143906
5357.113828963082,2020-03-17 18:07:13.342,38520836090.39966
5370.749175523288,2020-03-17 19:05:28.986,36824818563.48746
5315.980431769743,2020-03-17 20:04:49.487,38660977701.62484
5451.763507807871,2020-03-17 21:05:12.278,35452811614.929695
5412.173415765361,2020-03-17 22:07:53.148,36650530579.11589
5458.30042801643,2020-03-17 23:04:46.012,36126331494.451965
5389.41577503409,2020-03-18 00:04:02.999,36007089253.822556
5373.741708639881,2020-03-18 01:09:22.199,35121151549.034904
5376.444126768118,2020-03-18 02:04:56.348,36138993499.11747
5395.285198246417,2020-03-18 03:05:42.258,35613059485.53347
5393.469378681023,2020-03-18 04:04:37.822,35081865001.00434
5421.046632629878,2020-03-18 05:05:14.152,34896327479.74152
5263.187776289249,2020-03-18 06:09:54.304,34918308518.37903
5248.393734206713,2020-03-18 07:04:06.216,34487154348.79992
5175.302967441779,2020-03-18 08:03:04.212,34478841151.03634
5173.005509858381,2020-03-18 09:00:52.011,34371442491.855644
5142.901066737018,2020-03-18 10:04:10.859,34067306762.15727
5123.936770460331,2020-03-18 11:02:59.145,34608451247.82333
5162.110581636097,2020-03-18 12:09:17.343,34682431590.2443
5122.7297890837035,2020-03-18 13:04:49.011,34085156031.04404
5280.83286749932,2020-03-18 14:04:34.877,35719472555.29958
5267.771543328533,2020-03-18 15:09:22.334,35889312034.60825
5343.295640938861,2020-03-18 16:04:24.031,36602105535.69067
5203.76980854894,2020-03-18 17:00:24.404,35682794125.75394
5233.272631616009,2020-03-18 18:00:20.004,36526839516.84547
5284.129008153806,2020-03-18 19:02:40.463,33101296658.036285
5316.411217020872,2020-03-18 20:07:38.874,36271066022.43506
5337.388709883408,2020-03-18 21:02:04.036,37380850251.7851
5383.394284583624,2020-03-18 22:04:14.819,36556387499.60141
5337.954448484103,2020-03-18 23:02:29.347,37136052882.669304
5376.280747845438,2020-03-19 00:05:08.154,37618067230.41405
5351.178087904243,2020-03-19 01:04:34.362,37708701120.10684
5371.959862917208,2020-03-19 02:04:44.596,36788589882.47909
5286.227718732067,2020-03-19 03:02:33.913,37967945452.354836
5288.911266301961,2020-03-19 04:05:55.521,38159911530.285805
5310.734642813909,2020-03-19 05:02:30.916,38378003604.310326
5368.204153151592,2020-03-19 06:04:21.745,38655761802.28924
5357.231085802641,2020-03-19 07:04:52.389,38168594921.28249
5388.213564459695,2020-03-19 08:02:39.064,38289685719.63822
5400.335019508606,2020-03-19 09:07:47.248,38168948502.723656
5539.0339688553595,2020-03-19 10:05:32.800,39871171497.9962
